,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.591261+02:00,0.10190476105607493,,16537,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
1,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.596916+02:00,0.10190476105607493,,16539,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
2,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.602572+02:00,0.10190476105607493,,16541,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
3,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.607936+02:00,0.10190476105607493,,16543,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
4,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.613185+02:00,0.10190476105607493,,16545,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
5,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.618429+02:00,0.10190476105607493,,16547,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
6,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.623626+02:00,0.10190476105607493,,16549,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
7,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.628795+02:00,0.10190476105607493,,16551,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
8,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.633976+02:00,0.10190476105607493,,16553,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
9,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.639107+02:00,0.10190476105607493,,16555,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
10,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.644394+02:00,0.10190476105607493,,16557,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
11,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.649555+02:00,0.10190476105607493,,16559,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
12,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.654721+02:00,0.10190476105607493,,16561,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
13,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.659881+02:00,0.10190476105607493,,16563,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
14,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.665082+02:00,0.10190476105607493,,16565,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
15,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.670234+02:00,0.10190476105607493,,16567,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
16,"{""cam_vid_id_2436"": 0, ""cam_vid_id_2434"": -1, ""cam_vid_id_2438"": 0}               ",2020-10-18T08:28:04.675421+02:00,0.10190476105607493,,16569,,,2,0,BVIEW_tracked_3d_object,0.32018404924330063,0.650464822119316,0.28334776431106906
