,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.027431+01:00,1.5739291685179069,,116164,,,2,0,BVIEW_tracked_3d_object,-0.018891954512785972,-0.1627015614899276,0.5081830438248482
1,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.060711+01:00,1.5739291685179069,,116166,,,2,0,BVIEW_tracked_3d_object,-0.018891954512785972,-0.1627015614899276,0.5081830438248482
2,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-28T12:41:22.070636+01:00,1.5739291685179069,,116168,,,0,0,BVIEW_tracked_3d_object,-0.018891954512785972,-0.1627015614899276,0.5081830438248482
3,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.079968+01:00,0.10842471957059199,,116172,,,2,1,BVIEW_tracked_3d_object,0.09624291986569472,0.07462890453867892,0.5244187627513494
4,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.085411+01:00,0.10842471957059199,,116174,,,2,1,BVIEW_tracked_3d_object,0.09624291986569472,0.07462890453867892,0.5244187627513494
5,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-28T12:41:22.090274+01:00,0.10842471957059199,,116176,,,0,1,BVIEW_tracked_3d_object,0.09624291986569472,0.07462890453867892,0.5244187627513494
6,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.100722+01:00,0.5993709736538422,,116180,,,2,2,BVIEW_tracked_3d_object,0.23734663219521088,0.41750156347901374,0.4680840684967439
7,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.106165+01:00,0.5993709736538422,,116182,,,2,2,BVIEW_tracked_3d_object,0.23734663219521088,0.41750156347901374,0.4680840684967439
8,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.111603+01:00,0.1779039118054792,,116184,,,2,2,BVIEW_tracked_3d_object,0.28997060492658217,0.5963579982527059,0.3816314089867331
9,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.116750+01:00,1.4017964051888074,,116186,,,2,2,BVIEW_tracked_3d_object,0.31834666296483716,0.6528740692409796,0.3250755786304623
10,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-28T12:41:22.121798+01:00,1.4017964051888074,,116188,,,0,2,BVIEW_tracked_3d_object,0.31834666296483716,0.6528740692409796,0.3250755786304623
11,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-28T12:41:22.127315+01:00,1.085183434181819,,116190,,,2,2,BVIEW_tracked_3d_object,0.3819930463190683,0.7869415172432863,0.23232795106838583
12,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.132676+01:00,0.013504104764887163,,116192,,,2,2,BVIEW_tracked_3d_object,0.40131310348119786,0.7670458230745755,0.22799468554102387
13,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.138055+01:00,0.013504104764887163,,116194,,,2,2,BVIEW_tracked_3d_object,0.40131310348119786,0.7670458230745755,0.22799468554102387
14,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.143436+01:00,1.3066996967661693,,116196,,,2,2,BVIEW_tracked_3d_object,0.40092199526328476,0.7666145497712661,0.22908988271997768
15,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.148808+01:00,1.3066996967661693,,116198,,,2,2,BVIEW_tracked_3d_object,0.40092199526328476,0.7666145497712661,0.22908988271997768
16,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-28T12:41:22.154173+01:00,1.3066996967661693,,116200,,,2,2,BVIEW_tracked_3d_object,0.40092199526328476,0.7666145497712661,0.22908988271997768
