,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.752411+02:00,0.805378120812736,,133262,,,2,0,BVIEW_tracked_3d_object,0.3669504553021006,0.7577069771123577,0.2923947544037974
1,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.757888+02:00,0.805378120812736,,133264,,,2,0,BVIEW_tracked_3d_object,0.3669504553021006,0.7577069771123577,0.2923947544037974
2,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.762967+02:00,1.6008959733773522,,133266,,,2,0,BVIEW_tracked_3d_object,0.3543675621611225,0.7385533729561522,0.3173637422084953
3,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-18T08:33:23.767977+02:00,1.6008959733773522,,133268,,,0,0,BVIEW_tracked_3d_object,0.3543675621611225,0.7385533729561522,0.3173637422084953
4,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.773324+02:00,0.87796564412178,,133270,,,2,0,BVIEW_tracked_3d_object,0.2442669719995419,0.5987011657307652,0.37533922938271813
5,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.778894+02:00,0.04789547035572511,,133272,,,2,0,BVIEW_tracked_3d_object,0.19953603327803748,0.5252535929765474,0.398291550003566
6,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.784468+02:00,0.1875647969632304,,133274,,,2,0,BVIEW_tracked_3d_object,0.17041412212522886,0.44922304198873725,0.4154175951488892
7,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.789862+02:00,0.23786884069141018,,133276,,,2,0,BVIEW_tracked_3d_object,0.14825123707078658,0.36742569949507514,0.427232542672301
8,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.795204+02:00,0.4708796869068539,,133278,,,2,0,BVIEW_tracked_3d_object,0.1382513374568345,0.2651364900401975,0.4270903598776644
9,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-18T08:33:23.800242+02:00,0.4708796869068539,,133280,,,0,0,BVIEW_tracked_3d_object,0.1382513374568345,0.2651364900401975,0.4270903598776644
10,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.805643+02:00,0.6476913397102972,,133282,,,2,0,BVIEW_tracked_3d_object,0.09737699447552346,0.10447957623685894,0.3949094110495574
11,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.810973+02:00,0.2910161016939534,,133284,,,2,0,BVIEW_tracked_3d_object,0.07023635999392402,0.039941453732450415,0.3704814827302452
12,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.816256+02:00,1.2375242099230948,,133286,,,2,0,BVIEW_tracked_3d_object,0.05155868865026266,-0.045392573341164005,0.3278079109174445
13,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.821523+02:00,0.27991547080356477,,133288,,,2,0,BVIEW_tracked_3d_object,0.0508640112046089,-0.14277030983371164,0.2919428634480189
14,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.826789+02:00,1.4834198431136705,,133290,,,2,0,BVIEW_tracked_3d_object,0.10810486656509205,-0.3912168605095444,0.22912610836024325
15,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.832051+02:00,0.4178092734607354,,133292,,,2,0,BVIEW_tracked_3d_object,0.04573132968898248,-0.2261175889522715,0.23157916155333635
16,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.838408+02:00,1.4809174769817026,,133294,,,2,0,BVIEW_tracked_3d_object,0.05514758781846908,-0.23713028887053558,0.24022106414419453
17,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.843668+02:00,1.4809174769817026,,133296,,,2,0,BVIEW_tracked_3d_object,0.05514758781846908,-0.23713028887053558,0.24022106414419453
18,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.849438+02:00,0.5183457489214183,,133298,,,2,0,BVIEW_tracked_3d_object,0.054033410448369415,-0.2333654372752215,0.2369120158153454
19,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-18T08:33:23.855200+02:00,0.5183457489214183,,133300,,,2,0,BVIEW_tracked_3d_object,0.054033410448369415,-0.2333654372752215,0.2369120158153454
20,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.860725+02:00,0.4215092760232235,,133302,,,2,0,BVIEW_tracked_3d_object,0.10748433837789984,-0.2120383500043332,0.2547017470526375
21,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-18T08:33:23.866137+02:00,0.4215092760232235,,133304,,,0,0,BVIEW_tracked_3d_object,0.10748433837789984,-0.2120383500043332,0.2547017470526375
22,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-18T08:33:23.871924+02:00,0.46484018836794716,,133306,,,2,0,BVIEW_tracked_3d_object,0.2922115373168203,-0.14873493480683406,0.27527468873634436
