,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.158071+02:00,1.9535787385536891,,31538,,,2,0,BVIEW_tracked_3d_object,0.3908224776286895,0.7605660023555504,0.25116326092632235
1,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.163682+02:00,0.6916817762624421,,31539,,,2,0,BVIEW_tracked_3d_object,0.39053338931038556,0.7607290054597821,0.2499606638383319
2,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.169189+02:00,0.43886169108646833,,31540,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
3,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.174815+02:00,0.43886169108646833,,31541,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
4,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.180268+02:00,0.43886169108646833,,31542,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
5,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.185924+02:00,0.43886169108646833,,31543,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
6,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.191620+02:00,0.43886169108646833,,31544,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
7,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.197352+02:00,0.43886169108646833,,31545,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
8,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.203234+02:00,0.43886169108646833,,31546,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
9,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.210161+02:00,0.43886169108646833,,31547,,,2,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
10,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.215682+02:00,0.43886169108646833,,31548,,,0,0,BVIEW_tracked_3d_object,0.39048031718111964,0.7607392921316206,0.2497523823569279
11,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.335346+02:00,0.06940800518218995,,31571,,,2,1,BVIEW_tracked_3d_object,0.4189060497428992,0.6884661629476718,0.297653732714068
12,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.342402+02:00,0.06940800518218995,,31572,,,0,1,BVIEW_tracked_3d_object,0.4189060497428992,0.6884661629476718,0.297653732714068
13,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.353557+02:00,0.4441587700554722,,31574,,,2,2,BVIEW_tracked_3d_object,0.4668951898236941,0.5770009476076329,0.3464064249805356
14,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.359004+02:00,0.8581986541555626,,31575,,,2,2,BVIEW_tracked_3d_object,0.48068714575491744,0.5519166116083492,0.36400587012554975
15,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.364433+02:00,1.0484177434067632,,31576,,,2,2,BVIEW_tracked_3d_object,0.5107980034232161,0.508233034897271,0.3784071169736834
16,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.369941+02:00,0.8500323127003184,,31577,,,2,2,BVIEW_tracked_3d_object,0.5258876003128562,0.47142483563068,0.3947356004041643
17,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.375285+02:00,0.06899099412460133,,31578,,,2,2,BVIEW_tracked_3d_object,0.5308482884970603,0.4262209702963357,0.41548042989718004
18,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.381574+02:00,0.3152623782428303,,31579,,,2,2,BVIEW_tracked_3d_object,0.5494331427129383,0.39648619126970214,0.42219403733542427
19,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.386994+02:00,0.6615378100060418,,31580,,,2,2,BVIEW_tracked_3d_object,0.5631590716867787,0.36615668129656154,0.43781942653868444
20,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.390975+02:00,1.9217523469273403,,31581,,,2,2,BVIEW_tracked_3d_object,0.5787213579355228,0.32829512291191715,0.45432137851749366
21,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.394603+02:00,1.9217523469273403,,31582,,,0,2,BVIEW_tracked_3d_object,0.5787213579355228,0.32829512291191715,0.45432137851749366
22,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.423364+02:00,0.9459916995301634,,31590,,,2,3,BVIEW_tracked_3d_object,0.6772212220616451,-0.009994920443600298,0.5017825870660713
23,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.426980+02:00,0.9459916995301634,,31591,,,0,3,BVIEW_tracked_3d_object,0.6772212220616451,-0.009994920443600298,0.5017825870660713
24,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.476952+02:00,0.3644622332599826,,31605,,,2,4,BVIEW_tracked_3d_object,0.670187038310061,-0.06409577374320467,0.502119023996685
25,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.481184+02:00,1.2935087468468596,,31606,,,2,4,BVIEW_tracked_3d_object,0.6729740947761721,-0.04204083776631755,0.5076936426700757
26,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.485235+02:00,0.07468085368048938,,31607,,,2,4,BVIEW_tracked_3d_object,0.6447359314021275,-0.060434945626417116,0.5221475646724115
27,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.488966+02:00,0.07468085368048938,,31608,,,0,4,BVIEW_tracked_3d_object,0.6447359314021275,-0.060434945626417116,0.5221475646724115
28,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.491857+02:00,1.7637196288790227,,31609,,,2,4,BVIEW_tracked_3d_object,0.6040227984958886,-0.062206727286112325,0.5475582083010541
29,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.494311+02:00,1.7637196288790227,,31610,,,0,4,BVIEW_tracked_3d_object,0.6040227984958886,-0.062206727286112325,0.5475582083010541
30,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.645372+02:00,1.5019517768591943,,31671,,,2,5,BVIEW_tracked_3d_object,0.3505191849370107,0.6430780883960617,0.6106831630567745
31,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.649443+02:00,1.1421997275847073,,31672,,,2,5,BVIEW_tracked_3d_object,0.37255796720796264,0.6744805260284068,0.5989557128769903
32,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.653013+02:00,1.1421997275847073,,31673,,,0,5,BVIEW_tracked_3d_object,0.37255796720796264,0.6744805260284068,0.5989557128769903
33,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.783586+02:00,1.5325449013460235,,31709,,,2,6,BVIEW_tracked_3d_object,0.6921694959419995,0.3117919973573456,0.4091303251297638
34,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-21T23:21:56.788514+02:00,1.5325449013460235,,31710,,,0,6,BVIEW_tracked_3d_object,0.6921694959419995,0.3117919973573456,0.4091303251297638
35,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.793962+02:00,0.15689240986776415,,31711,,,2,6,BVIEW_tracked_3d_object,0.7234627634363378,0.24052804877256234,0.3512614255089153
36,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.799314+02:00,0.15550148781141757,,31712,,,2,6,BVIEW_tracked_3d_object,0.735560294549184,0.2068712438463731,0.324024306617924
37,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.804874+02:00,1.3732037534238883,,31713,,,2,6,BVIEW_tracked_3d_object,0.7325408443823771,0.16233149963785332,0.29208845681583817
38,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.810319+02:00,0.7673647210329568,,31714,,,2,6,BVIEW_tracked_3d_object,0.7308431854385057,0.10383170674188716,0.2693212847619271
39,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.815876+02:00,1.6005361238542624,,31715,,,2,6,BVIEW_tracked_3d_object,0.7436065967641253,0.08189167201075236,0.2512115478500303
40,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.821271+02:00,0.138229748321487,,31716,,,2,6,BVIEW_tracked_3d_object,0.7221152397591754,0.0036049715492685445,0.21926036618008785
41,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.826721+02:00,0.5971681588840065,,31717,,,2,6,BVIEW_tracked_3d_object,0.7351390437567377,0.036134184592558356,0.2079695571859268
42,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.832114+02:00,0.1471815348029226,,31718,,,2,6,BVIEW_tracked_3d_object,0.7342660813630264,0.03125547333872434,0.20549466420746618
43,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.837518+02:00,0.08109000542341396,,31719,,,2,6,BVIEW_tracked_3d_object,0.7270329732764361,0.0037662187169929186,0.20635177415998598
44,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.842965+02:00,0.34269579594512517,,31720,,,2,6,BVIEW_tracked_3d_object,0.7265182049218252,0.004202977284847588,0.20698288836739873
45,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.848340+02:00,0.3893761770972509,,31721,,,2,6,BVIEW_tracked_3d_object,0.7261451392800157,0.004996028557072293,0.20702511730330733
46,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.853722+02:00,0.4339414802100101,,31722,,,2,6,BVIEW_tracked_3d_object,0.7377765708911288,0.026883961484513674,0.20624774302240056
47,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.859157+02:00,0.09480120936038873,,31723,,,2,6,BVIEW_tracked_3d_object,0.7318264681197547,0.033985036887490376,0.20813979850681041
48,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.864585+02:00,0.36174051780005384,,31724,,,2,6,BVIEW_tracked_3d_object,0.731364569130097,0.03428500221066662,0.20779552478588406
49,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.870101+02:00,0.38947457352389503,,31725,,,2,6,BVIEW_tracked_3d_object,0.7309144677860683,0.03474890707190573,0.20724499892213277
50,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.875534+02:00,0.38947457352389503,,31726,,,2,6,BVIEW_tracked_3d_object,0.7309144677860683,0.03474890707190573,0.20724499892213277
51,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.881158+02:00,0.38947457352389503,,31727,,,2,6,BVIEW_tracked_3d_object,0.7309144677860683,0.03474890707190573,0.20724499892213277
52,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.886548+02:00,0.38947457352389503,,31728,,,2,6,BVIEW_tracked_3d_object,0.7309144677860683,0.03474890707190573,0.20724499892213277
53,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.892044+02:00,0.26719915026224217,,31729,,,2,6,BVIEW_tracked_3d_object,0.7285898776991893,0.03760856702036187,0.20781000130963495
54,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.897481+02:00,0.3291554245060798,,31730,,,2,6,BVIEW_tracked_3d_object,0.7286394678689084,0.037546388941550816,0.20778278744683687
55,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.902930+02:00,0.3291554245060798,,31731,,,2,6,BVIEW_tracked_3d_object,0.7286394678689084,0.037546388941550816,0.20778278744683687
56,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.908328+02:00,0.3291554245060798,,31732,,,2,6,BVIEW_tracked_3d_object,0.7286394678689084,0.037546388941550816,0.20778278744683687
57,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.914035+02:00,0.3452748017488415,,31733,,,2,6,BVIEW_tracked_3d_object,0.7284594933762396,0.03676716634081792,0.2077625019415861
58,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.919468+02:00,0.20478257635323643,,31734,,,2,6,BVIEW_tracked_3d_object,0.7283970728494943,0.036766189117379,0.20727138169778933
59,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.924909+02:00,0.20478257635323643,,31735,,,2,6,BVIEW_tracked_3d_object,0.7283970728494943,0.036766189117379,0.20727138169778933
60,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.930368+02:00,0.527743390827267,,31736,,,2,6,BVIEW_tracked_3d_object,0.7247353258506459,0.03632771726920954,0.2078529354799944
61,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.935802+02:00,0.46133380450374273,,31737,,,2,6,BVIEW_tracked_3d_object,0.7242945493876533,0.03625583417887093,0.2074053533480139
62,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.941246+02:00,0.46133380450374273,,31738,,,2,6,BVIEW_tracked_3d_object,0.7242945493876533,0.03625583417887093,0.2074053533480139
63,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.947000+02:00,0.33507197591935395,,31739,,,2,6,BVIEW_tracked_3d_object,0.7238729492993875,0.03448657572060565,0.2072145258374582
64,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.952382+02:00,0.22498879329160718,,31740,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
65,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.957799+02:00,0.22498879329160718,,31741,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
66,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.963217+02:00,0.22498879329160718,,31742,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
67,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.968638+02:00,0.22498879329160718,,31743,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
68,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.974126+02:00,0.22498879329160718,,31744,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
69,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.979563+02:00,0.22498879329160718,,31745,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
70,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:56.985048+02:00,0.22498879329160718,,31746,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
71,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}                ",2020-10-21T23:21:56.990548+02:00,1.1956388064602952,,31747,,,3,6,BVIEW_tracked_3d_object,0.7230257731890765,0.03544501561756027,0.20732242130298453
72,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-21T23:21:56.996009+02:00,0.05021457856749701,,31748,,,2,6,BVIEW_tracked_3d_object,0.7209541107818792,0.037838363277001096,0.20781176276712554
73,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": 0}               ",2020-10-21T23:21:57.001448+02:00,0.22498879329160718,,31749,,,2,6,BVIEW_tracked_3d_object,0.7238174968579778,0.034300138522751177,0.20710815356912288
