,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.105606+02:00,1.168821173190511,,66787,,,2,0,BVIEW_tracked_3d_object,0.42394704464654565,0.5133138832650455,0.4378790457767965
1,"{""cam_vid_id_2344"": -1, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": 0}               ",2020-10-17T23:22:28.111274+02:00,1.168821173190511,,66788,,,2,0,BVIEW_tracked_3d_object,0.42394704464654565,0.5133138832650455,0.4378790457767965
2,"{""cam_vid_id_2344"": -1, ""cam_vid_id_2345"": -1, ""cam_vid_id_2349"": -1}             ",2020-10-17T23:22:28.116959+02:00,1.168821173190511,,66789,,,0,0,BVIEW_tracked_3d_object,0.42394704464654565,0.5133138832650455,0.4378790457767965
3,"{""cam_vid_id_2344"": -1, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": 0}               ",2020-10-17T23:22:28.122722+02:00,1.4459336629888409,,66790,,,2,0,BVIEW_tracked_3d_object,0.5315374578924446,0.4630381344926711,0.43365970630251577
4,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.128462+02:00,0.6664342813189739,,66791,,,2,0,BVIEW_tracked_3d_object,0.5644413379653286,0.45481344616999014,0.42579952941779486
5,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.134225+02:00,0.4405571346369065,,66792,,,2,0,BVIEW_tracked_3d_object,0.5784524918411734,0.45037915679239404,0.4257392300799252
6,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.139955+02:00,0.004753349295934621,,66793,,,2,0,BVIEW_tracked_3d_object,0.5766841703866846,0.4495338020687226,0.42515758627284983
7,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.145830+02:00,0.06656264858795995,,66794,,,2,0,BVIEW_tracked_3d_object,0.5755607938695063,0.44952564999384276,0.42506124948616564
8,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.151562+02:00,0.09749693430443268,,66795,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
9,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.157326+02:00,0.09749693430443268,,66796,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
10,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.163220+02:00,0.09749693430443268,,66797,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
11,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.168951+02:00,0.09749693430443268,,66798,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
12,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.174709+02:00,0.09749693430443268,,66799,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
13,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.180449+02:00,0.09749693430443268,,66800,,,2,0,BVIEW_tracked_3d_object,0.5749990075081004,0.44952157720937,0.42501308090746154
14,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.186208+02:00,0.4668550912701913,,66801,,,2,0,BVIEW_tracked_3d_object,0.574236732954746,0.4466073739957025,0.42504051356999584
15,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.191953+02:00,0.18951387213538737,,66802,,,2,0,BVIEW_tracked_3d_object,0.5740394774903779,0.44577421186457145,0.4249174310507355
16,"{""cam_vid_id_2344"": 0, ""cam_vid_id_2345"": 0, ""cam_vid_id_2349"": -1}               ",2020-10-17T23:22:28.197710+02:00,0.18951387213538737,,66803,,,2,0,BVIEW_tracked_3d_object,0.5740394774903779,0.44577421186457145,0.4249174310507355
