,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2308"": 0, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": 0}               ",2020-10-17T22:48:27.328286+02:00,0.5590768628312173,,4425,,,2,0,BVIEW_tracked_3d_object,0.7563868818225447,0.7729930927960519,0.45922894487690596
1,"{""cam_vid_id_2308"": 0, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": 0}               ",2020-10-17T22:48:27.334029+02:00,0.5590768628312173,,4426,,,2,0,BVIEW_tracked_3d_object,0.7563868818225447,0.7729930927960519,0.45922894487690596
2,"{""cam_vid_id_2308"": -1, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": -1}             ",2020-10-17T22:48:27.339119+02:00,0.5590768628312173,,4427,,,0,0,BVIEW_tracked_3d_object,0.7563868818225447,0.7729930927960519,0.45922894487690596
3,"{""cam_vid_id_2308"": 0, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": 0}               ",2020-10-17T22:48:27.365587+02:00,0.9199865683724919,,4432,,,2,1,BVIEW_tracked_3d_object,1.045337225128044,0.9176807064252834,0.3287451916402397
4,"{""cam_vid_id_2308"": -1, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": -1}             ",2020-10-17T22:48:27.369780+02:00,0.9199865683724919,,4433,,,0,1,BVIEW_tracked_3d_object,1.045337225128044,0.9176807064252834,0.3287451916402397
5,"{""cam_vid_id_2308"": 0, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": 0}               ",2020-10-17T22:48:27.374243+02:00,1.8121430540440213,,4434,,,2,1,BVIEW_tracked_3d_object,1.0826699979080443,0.9252629765415405,0.3055326479698637
6,"{""cam_vid_id_2308"": -1, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": -1}             ",2020-10-17T22:48:27.378170+02:00,1.8121430540440213,,4435,,,0,1,BVIEW_tracked_3d_object,1.0826699979080443,0.9252629765415405,0.3055326479698637
7,"{""cam_vid_id_2308"": -1, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": -1}             ",2020-10-17T22:48:27.382092+02:00,1.8121430540440213,,4436,,,0,1,BVIEW_tracked_3d_object,1.0826699979080443,0.9252629765415405,0.3055326479698637
8,"{""cam_vid_id_2308"": 0, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": 0}               ",2020-10-17T22:48:27.390785+02:00,1.6149698907744212,,4438,,,2,2,BVIEW_tracked_3d_object,1.0843405039876248,0.9251178908584053,0.3072719839094382
9,"{""cam_vid_id_2308"": -1, ""cam_vid_id_2309"": -1, ""cam_vid_id_2311"": -1}             ",2020-10-17T22:48:27.394654+02:00,1.6149698907744212,,4439,,,0,2,BVIEW_tracked_3d_object,1.0843405039876248,0.9251178908584053,0.3072719839094382
