,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.027998+01:00,0.9327415074074175,,28185,,,2,0,BVIEW_tracked_3d_object,0.4425916161652,0.7120534001461458,0.2867065967431563
1,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.033947+01:00,0.9188794068939076,,28186,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
2,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.039747+01:00,0.9188794068939076,,28187,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
3,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.045564+01:00,0.9188794068939076,,28188,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
4,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.051365+01:00,0.9188794068939076,,28189,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
5,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.056907+01:00,0.9188794068939076,,28190,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
6,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.062338+01:00,0.9188794068939076,,28191,,,2,0,BVIEW_tracked_3d_object,0.44266616401722747,0.7118267591768609,0.28666355127533893
7,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.067769+01:00,1.1182872689863321,,28192,,,2,0,BVIEW_tracked_3d_object,0.44370580236125656,0.713310439469103,0.28651864425433266
8,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.074115+01:00,1.0988864451136087,,28193,,,2,0,BVIEW_tracked_3d_object,0.44365264107287766,0.7132359571292669,0.286523830310978
9,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.079556+01:00,1.0988864451136087,,28194,,,2,0,BVIEW_tracked_3d_object,0.44365264107287766,0.7132359571292669,0.286523830310978
10,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.085010+01:00,1.0988864451136087,,28195,,,2,0,BVIEW_tracked_3d_object,0.44365264107287766,0.7132359571292669,0.286523830310978
11,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.090438+01:00,1.0988864451136087,,28196,,,2,0,BVIEW_tracked_3d_object,0.44365264107287766,0.7132359571292669,0.286523830310978
12,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.095919+01:00,1.0988864451136087,,28197,,,2,0,BVIEW_tracked_3d_object,0.44365264107287766,0.7132359571292669,0.286523830310978
13,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.101366+01:00,1.0268977398016739,,28198,,,2,0,BVIEW_tracked_3d_object,0.44325823900563177,0.7126725423876953,0.28657969163776137
14,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.106861+01:00,0.32315775893117704,,28199,,,2,0,BVIEW_tracked_3d_object,0.44208957677107824,0.7110774192075443,0.28662660679797786
15,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.112268+01:00,0.3593906561290703,,28200,,,2,0,BVIEW_tracked_3d_object,0.4427767057901432,0.7120723705839789,0.2865077894260241
16,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.117842+01:00,1.5310844133347965,,28201,,,2,0,BVIEW_tracked_3d_object,0.44273884112352907,0.7118403875337665,0.2867981210676881
17,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.123129+01:00,1.874120504909446,,28202,,,2,0,BVIEW_tracked_3d_object,0.4416769840581165,0.7103763457594003,0.28645460664378436
18,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": -1}             ",2020-11-06T21:59:01.128090+01:00,1.874120504909446,,28203,,,0,0,BVIEW_tracked_3d_object,0.4416769840581165,0.7103763457594003,0.28645460664378436
19,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": 0}               ",2020-11-06T21:59:01.133370+01:00,1.9218994921000225,,28204,,,2,0,BVIEW_tracked_3d_object,0.4368495160814891,0.7032232089801818,0.29064197066569736
20,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": -1}             ",2020-11-06T21:59:01.138379+01:00,1.9218994921000225,,28205,,,0,0,BVIEW_tracked_3d_object,0.4368495160814891,0.7032232089801818,0.29064197066569736
21,"{""cam_vid_id_2753"": 0, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T21:59:01.143828+01:00,1.487842628516639,,28206,,,2,0,BVIEW_tracked_3d_object,0.439273982106657,0.7051048806645777,0.289223604983316
