,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": 1, ""cam_vid_id_2476"": 1}               ",2020-10-17T22:07:40.424674+02:00,1.511440645114244,,143316,,,2,0,BVIEW_tracked_3d_object,0.20452250718025428,0.6071707406200695,0.3730430928748745
1,"{""cam_vid_id_2473"": 1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": 1}               ",2020-10-17T22:07:40.428115+02:00,1.511440645114244,,143317,,,2,0,BVIEW_tracked_3d_object,0.20452250718025428,0.6071707406200695,0.3730430928748745
2,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-17T22:07:40.433376+02:00,1.511440645114244,,143318,,,0,0,BVIEW_tracked_3d_object,0.20452250718025428,0.6071707406200695,0.3730430928748745
3,"{""cam_vid_id_2473"": 0, ""cam_vid_id_2471"": 0, ""cam_vid_id_2476"": -1}               ",2020-10-17T22:07:40.444607+02:00,1.0338594454226726,,143320,,,2,1,BVIEW_tracked_3d_object,0.34989899784372863,0.7271708331178303,0.31731688023640464
4,"{""cam_vid_id_2473"": 3, ""cam_vid_id_2471"": 6, ""cam_vid_id_2476"": -1}               ",2020-10-17T22:07:40.449802+02:00,1.0338594454226726,,143321,,,2,1,BVIEW_tracked_3d_object,0.34989899784372863,0.7271708331178303,0.31731688023640464
5,"{""cam_vid_id_2473"": 1, ""cam_vid_id_2471"": 1, ""cam_vid_id_2476"": -1}               ",2020-10-17T22:07:40.453785+02:00,1.6306262310204735,,143322,,,2,1,BVIEW_tracked_3d_object,0.3841310351266656,0.7558989131445255,0.2903429255928466
6,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-17T22:07:40.465236+02:00,1.6306262310204735,,143323,,,0,1,BVIEW_tracked_3d_object,0.3841310351266656,0.7558989131445255,0.2903429255928466
7,"{""cam_vid_id_2473"": -1, ""cam_vid_id_2471"": -1, ""cam_vid_id_2476"": -1}             ",2020-10-17T22:07:40.470790+02:00,1.6306262310204735,,143324,,,0,1,BVIEW_tracked_3d_object,0.3841310351266656,0.7558989131445255,0.2903429255928466
8,"{""cam_vid_id_2473"": 2, ""cam_vid_id_2471"": 1, ""cam_vid_id_2476"": -1}               ",2020-10-17T22:07:40.485610+02:00,0.27926775913364354,,143327,,,2,2,BVIEW_tracked_3d_object,0.3851840286923078,0.7511135417805217,0.290911012111947
9,"{""cam_vid_id_2473"": 2, ""cam_vid_id_2471"": 2, ""cam_vid_id_2476"": -1}               ",2020-10-17T22:07:40.490474+02:00,1.2052241572656657,,143328,,,2,2,BVIEW_tracked_3d_object,0.38510885814773205,0.752118626132996,0.290746236423898
