,_cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
0,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 5, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.750887+01:00,0.6459109032150445,,34907,,,2,0,BVIEW_tracked_3d_object,0.630695782426156,-0.03148315156443411,0.0867059758358764
1,"{""cam_vid_id_2753"": 7, ""cam_vid_id_2749"": 3, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.778173+01:00,1.5179032460298099,,34908,,,2,0,BVIEW_tracked_3d_object,0.6272947270573356,-0.03256882136674054,0.08031538762873008
2,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 7, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.823146+01:00,1.1466856497116187,,34909,,,2,0,BVIEW_tracked_3d_object,0.6400562218756304,-0.02775977253194275,0.08607564300698166
3,"{""cam_vid_id_2753"": 7, ""cam_vid_id_2749"": 3, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.843964+01:00,0.6431112121921546,,34910,,,2,0,BVIEW_tracked_3d_object,0.6395545283023467,-0.018090680285124224,0.08795457580635639
4,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 3, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.858200+01:00,0.9749180532885016,,34911,,,2,0,BVIEW_tracked_3d_object,0.6444903979060297,-0.016961745703865053,0.085818656368711
5,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 3, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.874874+01:00,0.525141854710311,,34912,,,2,0,BVIEW_tracked_3d_object,0.6348783152485914,-0.007558993231180555,0.08664635892204481
6,"{""cam_vid_id_2753"": 7, ""cam_vid_id_2749"": 4, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.914520+01:00,1.9110559153733173,,34913,,,2,0,BVIEW_tracked_3d_object,0.6315822767420599,0.0004199835985005362,0.08762225749486417
7,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 4, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.930029+01:00,1.9687688950616837,,34914,,,2,0,BVIEW_tracked_3d_object,0.6416450013635808,-0.00171576753894207,0.08591748650222103
8,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.968919+01:00,1.0472525017010312,,34915,,,2,0,BVIEW_tracked_3d_object,0.6308166272696942,-0.007996158279027247,0.08579243079167005
9,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": 1, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:24.982251+01:00,0.5985777467541571,,34916,,,2,0,BVIEW_tracked_3d_object,0.6361446413928324,-0.005072868908813938,0.0840659947119967
10,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.005774+01:00,0.7279511560449747,,34917,,,2,0,BVIEW_tracked_3d_object,0.6330446990507494,-0.008359923599067513,0.08541952441798684
11,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.025547+01:00,1.6383105453303366,,34918,,,2,0,BVIEW_tracked_3d_object,0.632517693158312,-0.005114655364449301,0.0844112607018228
12,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": 3, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.045285+01:00,1.5505985638636688,,34919,,,2,0,BVIEW_tracked_3d_object,0.6326895796498723,-0.006068431562287283,0.08466545154317645
13,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": 5, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.064539+01:00,1.5307275456028209,,34920,,,2,0,BVIEW_tracked_3d_object,0.6369766110568423,-0.004853686003380191,0.0873104989862441
14,"{""cam_vid_id_2753"": 2, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.090010+01:00,1.658186210762242,,34921,,,2,0,BVIEW_tracked_3d_object,0.6353055880939361,-0.006318226172515511,0.0841793519550518
15,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.106438+01:00,1.4466878331170472,,34922,,,2,0,BVIEW_tracked_3d_object,0.6328877845034063,-0.007989537390077732,0.08547797370867033
16,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.122620+01:00,0.7898469877886114,,34923,,,2,0,BVIEW_tracked_3d_object,0.6197138592124866,-0.007369262787954685,0.0845146104402576
17,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.142988+01:00,0.8817538408745351,,34924,,,2,0,BVIEW_tracked_3d_object,0.619164559480413,-0.008080022308365265,0.08444528367809025
18,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.167366+01:00,0.0701731124262861,,34925,,,2,0,BVIEW_tracked_3d_object,0.618850191328353,-0.007828146370771274,0.08445425544133262
19,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.181480+01:00,0.25775760501243616,,34926,,,2,0,BVIEW_tracked_3d_object,0.6186475690142046,-0.008185025511248141,0.08442804161472116
20,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:25.215588+01:00,1.8057989968251245,,34927,,,2,0,BVIEW_tracked_3d_object,0.635715635135247,-0.007079722774078202,0.0832986536247614
21,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 4, ""cam_vid_id_2751"": 1}               ",2020-11-06T20:02:25.270157+01:00,0.2215807477273931,,34928,,,2,0,BVIEW_tracked_3d_object,0.6078378847665501,-0.012526270894882946,0.07987340342764745
22,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 5, ""cam_vid_id_2751"": 3}               ",2020-11-06T20:02:25.401524+01:00,1.7465430025240263,,34929,,,2,0,BVIEW_tracked_3d_object,0.6088067480875451,-0.0199720814954104,0.08407774231625244
23,"{""cam_vid_id_2753"": 6, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 3}               ",2020-11-06T20:02:25.478105+01:00,1.449698165201991,,34930,,,2,0,BVIEW_tracked_3d_object,0.6303129936862507,0.03479450801799868,0.11548688736343664
24,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 2}               ",2020-11-06T20:02:25.578796+01:00,0.7960374523582607,,34931,,,2,0,BVIEW_tracked_3d_object,0.6308540914619546,0.03596737694019087,0.11733029996266513
25,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 6}               ",2020-11-06T20:02:25.673786+01:00,0.3958712359504192,,34932,,,2,0,BVIEW_tracked_3d_object,0.6432019196810186,0.06321451213241158,0.12300753914033019
26,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 2}               ",2020-11-06T20:02:25.744190+01:00,1.3001822964050396,,34933,,,2,0,BVIEW_tracked_3d_object,0.5855020642448687,0.12204031162879478,0.15692630204570185
27,"{""cam_vid_id_2753"": 2, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 0}               ",2020-11-06T20:02:25.829834+01:00,0.41819633562600406,,34934,,,2,0,BVIEW_tracked_3d_object,0.6154161312978689,0.16063550083208555,0.1681948334199587
28,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 6}               ",2020-11-06T20:02:25.911196+01:00,0.815505992398128,,34935,,,2,0,BVIEW_tracked_3d_object,0.602568413322462,0.2029736356717156,0.17985837187195203
29,"{""cam_vid_id_2753"": 4, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": 1}               ",2020-11-06T20:02:25.959131+01:00,1.6869388608525515,,34936,,,2,0,BVIEW_tracked_3d_object,0.5934552956128146,0.22819171970002078,0.18094841485721325
30,"{""cam_vid_id_2753"": 5, ""cam_vid_id_2749"": 4, ""cam_vid_id_2751"": -1}               ",2020-11-06T20:02:26.062128+01:00,1.0908867801665587,,34937,,,2,0,BVIEW_tracked_3d_object,0.5753424238870605,0.24863425359421942,0.1923622195675655
31,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": -1}             ",2020-11-06T20:02:26.204944+01:00,1.0908867801665587,,34938,,,0,0,BVIEW_tracked_3d_object,0.5753424238870605,0.24863425359421942,0.1923622195675655
32,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": -1, ""cam_vid_id_2751"": -1}             ",2020-11-06T20:02:26.250283+01:00,1.0908867801665587,,34939,,,0,0,BVIEW_tracked_3d_object,0.5753424238870605,0.24863425359421942,0.1923622195675655
33,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": 2}               ",2020-11-06T20:02:26.303784+01:00,0.14090391368899477,,34941,,,2,1,BVIEW_tracked_3d_object,0.558265807118725,0.45387917082562546,0.2069139602558626
34,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 1, ""cam_vid_id_2751"": 0}               ",2020-11-06T20:02:26.363158+01:00,0.14090391368899477,,34942,,,2,1,BVIEW_tracked_3d_object,0.558265807118725,0.45387917082562546,0.2069139602558626
35,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 6, ""cam_vid_id_2751"": 3}               ",2020-11-06T20:02:26.453738+01:00,0.2957458930199492,,34943,,,2,1,BVIEW_tracked_3d_object,0.5437005893767421,0.5301450966958233,0.19371250442668214
36,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 4, ""cam_vid_id_2751"": 2}               ",2020-11-06T20:02:26.573772+01:00,0.1278457739147744,,34944,,,2,1,BVIEW_tracked_3d_object,0.5314467079950513,0.5762540407608511,0.18611636634214695
37,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 0, ""cam_vid_id_2751"": 3}               ",2020-11-06T20:02:26.635867+01:00,1.771853133447167,,34945,,,2,1,BVIEW_tracked_3d_object,0.5052272149080246,0.6259479342637074,0.18047713064450815
38,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 5, ""cam_vid_id_2751"": 2}               ",2020-11-06T20:02:26.698709+01:00,0.46562605110541977,,34946,,,2,1,BVIEW_tracked_3d_object,0.4909938135533437,0.6528821061086691,0.16710060297039045
39,"{""cam_vid_id_2753"": -1, ""cam_vid_id_2749"": 2, ""cam_vid_id_2751"": 0}               ",2020-11-06T20:02:26.836787+01:00,1.7156156122355446,,34947,,,2,1,BVIEW_tracked_3d_object,0.47800104725750964,0.699336074114049,0.15087781588681792
