,cameras,date,err,frame_count,frame_number,frame_timestamp,name,ncameras,oid,type,x,y,z
139,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.273964+01:00,0.7873988632905322,,37726,,,2,28,BVIEW_tracked_3d_object,0.04598035870082028,-0.6988515797779107,0.461398204692957
140,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.280267+01:00,0.7414990528592312,,37727,,,2,28,BVIEW_tracked_3d_object,0.04293841585505964,-0.6949775151298514,0.46203588559134956
141,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.286351+01:00,1.7300119127010987,,37728,,,2,28,BVIEW_tracked_3d_object,0.047152800377212256,-0.7002669244386256,0.4612956742029053
142,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.291251+01:00,1.5502727347701732,,37729,,,2,28,BVIEW_tracked_3d_object,0.044485542874460715,-0.6968201049386076,0.46109856983187986
143,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.298062+01:00,0.33807750512008194,,37730,,,2,28,BVIEW_tracked_3d_object,0.04681167606249957,-0.6950824215757772,0.4658265781675963
144,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.304883+01:00,0.2116989111038915,,37731,,,2,28,BVIEW_tracked_3d_object,0.046151148021251816,-0.6944529690818791,0.4664772946317415
145,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.312785+01:00,0.6791142414458953,,37732,,,2,28,BVIEW_tracked_3d_object,0.03894314867212839,-0.6913573639852607,0.46387970444199905
146,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.319167+01:00,0.06672314383012827,,37733,,,2,28,BVIEW_tracked_3d_object,0.04465199606851111,-0.6929097376741514,0.46627041479437153
147,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.330975+01:00,0.5772317809382334,,37734,,,2,28,BVIEW_tracked_3d_object,0.04505932085803187,-0.6936235707700125,0.46614097695613715
148,"{""cam_vid_id_2464"": 5, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.337803+01:00,1.8582160104979928,,37735,,,2,28,BVIEW_tracked_3d_object,0.04782814560802214,-0.6954680791291835,0.4656079977132427
149,"{""cam_vid_id_2464"": 4, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.345797+01:00,1.148754040388866,,37736,,,2,28,BVIEW_tracked_3d_object,0.04689395579523223,-0.6948105769404243,0.46621644580517607
150,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.352351+01:00,1.6879421972244177,,37737,,,2,28,BVIEW_tracked_3d_object,0.08816886808398051,-0.7104041499672118,0.466221016054634
151,"{""cam_vid_id_2464"": 4, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.360446+01:00,1.9630680823348445,,37738,,,2,28,BVIEW_tracked_3d_object,0.101826265922404,-0.704887701753917,0.4675553888796693
152,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.366334+01:00,1.868277239395308,,37739,,,2,28,BVIEW_tracked_3d_object,0.10310844188976735,-0.7047148570591513,0.4671905545310328
153,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.374503+01:00,1.0801876181744436,,37740,,,2,28,BVIEW_tracked_3d_object,0.09791667050283819,-0.7058953760106508,0.4673253922126378
154,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.381927+01:00,1.1132072617237347,,37741,,,2,28,BVIEW_tracked_3d_object,0.10051645460114948,-0.7058765866875026,0.4673371518802619
155,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.388477+01:00,0.14745434270143945,,37742,,,2,28,BVIEW_tracked_3d_object,0.061641160721333556,-0.6913232969507631,0.46170854824291
156,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.395207+01:00,0.8245449320763433,,37743,,,2,28,BVIEW_tracked_3d_object,0.04648108031472773,-0.6939286460805228,0.4662013801362281
157,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.401366+01:00,0.607397420005463,,37744,,,2,28,BVIEW_tracked_3d_object,0.03736491458334435,-0.6907802803471387,0.46450286996273926
158,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.410604+01:00,1.7485705707582806,,37745,,,2,28,BVIEW_tracked_3d_object,0.03687472198286637,-0.690174582587661,0.464093081199542
159,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.416181+01:00,0.0014219527882909895,,37746,,,2,28,BVIEW_tracked_3d_object,0.03967734701199184,-0.6924603609870219,0.46442696441072645
160,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.423812+01:00,1.491591009706096,,37747,,,2,28,BVIEW_tracked_3d_object,0.0559938341585573,-0.6911861567911062,0.4617802830905647
161,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.429068+01:00,1.987346984327366,,37748,,,2,28,BVIEW_tracked_3d_object,0.054010222205969634,-0.6882045209119898,0.4626435679078592
162,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.436796+01:00,0.5012180115222036,,37749,,,2,28,BVIEW_tracked_3d_object,0.05619182210043849,-0.6896018510540646,0.4626030473535755
163,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.444192+01:00,1.0488167696710946,,37750,,,2,28,BVIEW_tracked_3d_object,0.05484734834378513,-0.6890205364352288,0.4629357434543467
164,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.450506+01:00,1.6795782303964875,,37751,,,2,28,BVIEW_tracked_3d_object,0.04367745852723986,-0.6953332324886703,0.4617762610462421
165,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.455602+01:00,0.36603825765500864,,37752,,,2,28,BVIEW_tracked_3d_object,0.0486645301682296,-0.6960328202904327,0.4614839536772869
166,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.462134+01:00,0.5916628782893194,,37753,,,2,28,BVIEW_tracked_3d_object,0.050853653752804776,-0.6985606957227956,0.461327066907499
167,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.471494+01:00,1.0058466899715124,,37754,,,2,28,BVIEW_tracked_3d_object,0.043217421320134834,-0.695172672203741,0.4622243900913609
168,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.479019+01:00,1.0099517866194625,,37755,,,2,28,BVIEW_tracked_3d_object,0.050246417336670186,-0.6975395785452295,0.4618057886898405
169,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.485317+01:00,0.41152835932417176,,37756,,,2,28,BVIEW_tracked_3d_object,0.04627152764259306,-0.6993830633807472,0.4618768502248643
170,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.493335+01:00,0.7348657495780324,,37757,,,2,28,BVIEW_tracked_3d_object,0.04908408033771464,-0.7017550197361274,0.46177492370411827
171,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.501532+01:00,1.413426753484683,,37758,,,2,28,BVIEW_tracked_3d_object,0.04782524975786465,-0.7006383434415169,0.46212806179083915
172,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.508671+01:00,1.3284426383778705,,37759,,,2,28,BVIEW_tracked_3d_object,0.049939232219237684,-0.7029501114590965,0.4611427418355324
173,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.514644+01:00,1.078865388849229,,37760,,,2,28,BVIEW_tracked_3d_object,0.050905726227451494,-0.7041251025579056,0.4609685875792147
174,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.519750+01:00,1.0672221083627205,,37761,,,2,28,BVIEW_tracked_3d_object,0.05009068865095321,-0.7038132227150822,0.4611146532066808
175,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.526308+01:00,1.28154681467214,,37762,,,2,28,BVIEW_tracked_3d_object,0.05103936215317992,-0.7036261999582317,0.46132940944202905
176,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.535337+01:00,0.48559491044802555,,37763,,,2,28,BVIEW_tracked_3d_object,0.05068668442185062,-0.6983792279537719,0.4603823402532871
177,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.543589+01:00,1.840011818556445,,37764,,,2,28,BVIEW_tracked_3d_object,0.04925479684328845,-0.7019740262752776,0.46150365502603924
178,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.554485+01:00,1.943684358286253,,37765,,,2,28,BVIEW_tracked_3d_object,0.047867060116369826,-0.7009340073897794,0.46098382654728465
179,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:23.564500+01:00,1.943684358286253,,37766,,,0,28,BVIEW_tracked_3d_object,0.047867060116369826,-0.7009340073897794,0.46098382654728465
180,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.572386+01:00,1.435015908571513,,37767,,,2,28,BVIEW_tracked_3d_object,0.04706162899797195,-0.699773751408624,0.4619543527538172
181,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.579636+01:00,0.18984498917361317,,37768,,,2,28,BVIEW_tracked_3d_object,0.06474703669002743,-0.6932138068316657,0.4634503546533243
182,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.587815+01:00,0.9364455561948813,,37769,,,2,28,BVIEW_tracked_3d_object,0.0562738070591258,-0.6888992113054621,0.4624785268521096
183,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.594200+01:00,0.15002161525168173,,37770,,,2,28,BVIEW_tracked_3d_object,0.056148462330800675,-0.6903306355004841,0.463068934661493
184,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.601745+01:00,1.759291422833409,,37771,,,2,28,BVIEW_tracked_3d_object,0.0553690950379395,-0.6904138556991198,0.4626295502195236
185,"{""cam_vid_id_2464"": 4, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.608439+01:00,0.47346392536986126,,37772,,,2,28,BVIEW_tracked_3d_object,0.046195557590381804,-0.6934720330540443,0.4634493536912264
186,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.615775+01:00,0.19198074326532794,,37773,,,2,28,BVIEW_tracked_3d_object,0.050465432483124,-0.6973647738839253,0.46136141175497514
187,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.626855+01:00,1.4558453975076673,,37774,,,2,28,BVIEW_tracked_3d_object,0.04629829156876538,-0.6989098584956088,0.4617803940896358
188,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.631863+01:00,0.0967124449992095,,37775,,,2,28,BVIEW_tracked_3d_object,0.04935995294771677,-0.69727762570545,0.46183223376307464
189,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.641029+01:00,1.6041920218576164,,37776,,,2,28,BVIEW_tracked_3d_object,0.10208137772280007,-0.705908601200351,0.46680328865969173
190,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.647486+01:00,1.6699003474935257,,37777,,,2,28,BVIEW_tracked_3d_object,0.05646089222978748,-0.6904882069074247,0.4621573256812985
191,"{""cam_vid_id_2464"": 2, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.655105+01:00,0.020319158962127534,,37778,,,2,28,BVIEW_tracked_3d_object,0.049455329062118185,-0.6967519214733514,0.4618532423394142
192,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.664600+01:00,0.36393004649635796,,37779,,,2,28,BVIEW_tracked_3d_object,0.04911156418490585,-0.6967742352337426,0.46169320389221086
193,"{""cam_vid_id_2464"": 6, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.672033+01:00,0.9024128008982295,,37780,,,2,28,BVIEW_tracked_3d_object,0.03994846578437206,-0.6923241475692812,0.464326714578272
194,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.678279+01:00,0.2246410366631213,,37781,,,2,28,BVIEW_tracked_3d_object,0.05041193951280371,-0.6979191243171676,0.4616806867834533
195,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.684081+01:00,0.5257595354922148,,37782,,,2,28,BVIEW_tracked_3d_object,0.04990193105816637,-0.6963734603579168,0.4621802291039527
196,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.690432+01:00,0.35029822672679406,,37783,,,2,28,BVIEW_tracked_3d_object,0.04854288489745269,-0.695615752322285,0.4623658355675043
197,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.697212+01:00,1.878790237349278,,37784,,,2,28,BVIEW_tracked_3d_object,0.04343231235947828,-0.6955869688022623,0.4624417817729048
198,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.704851+01:00,0.5659547828708751,,37785,,,2,28,BVIEW_tracked_3d_object,0.049249242084395344,-0.6962773448174846,0.46205453489003245
199,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.714618+01:00,1.7344811665628042,,37786,,,2,28,BVIEW_tracked_3d_object,0.06783131910029967,-0.7184052986149243,0.45453340296372285
200,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.727085+01:00,1.4672143977252827,,37787,,,2,28,BVIEW_tracked_3d_object,0.06443036695415233,-0.7209368367420753,0.4554944537489827
201,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:23.732883+01:00,0.29203536448790574,,37788,,,2,28,BVIEW_tracked_3d_object,0.06608782069953945,-0.719375420702712,0.4557516400924395
202,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:23.743648+01:00,0.06561933164430966,,37789,,,2,28,BVIEW_tracked_3d_object,0.06358826928688617,-0.7196365319146256,0.45869914011638363
203,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:23.753606+01:00,1.274218847268875,,37790,,,2,28,BVIEW_tracked_3d_object,0.08663586249209793,-0.7095386297294635,0.45905828769846063
204,"{""cam_vid_id_2464"": 3, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:23.771193+01:00,1.4859845138797947,,37791,,,2,28,BVIEW_tracked_3d_object,0.10606876093964991,-0.7000113663848363,0.4698571162579176
205,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.789930+01:00,0.7550949698052345,,37792,,,2,28,BVIEW_tracked_3d_object,0.16436023652616727,-0.6832542115083384,0.4706742517739954
206,"{""cam_vid_id_2464"": 6, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.796575+01:00,1.2105108253548131,,37793,,,2,28,BVIEW_tracked_3d_object,0.1850727339925315,-0.681303213143968,0.47532623917816386
207,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.811210+01:00,0.5673360702345812,,37794,,,2,28,BVIEW_tracked_3d_object,0.22478120193665166,-0.6913760627502569,0.47575108087637913
208,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.818512+01:00,0.18557044096480413,,37795,,,2,28,BVIEW_tracked_3d_object,0.25415821842643305,-0.6626646739892557,0.4726439500480594
209,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.834725+01:00,0.6990985334911792,,37796,,,2,28,BVIEW_tracked_3d_object,0.3042761328195413,-0.6583379685710885,0.46734570249976654
210,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.856425+01:00,1.347592219148261,,37797,,,2,28,BVIEW_tracked_3d_object,0.32352877051968576,-0.655029542383969,0.4590587611801704
211,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:23.870753+01:00,1.347592219148261,,37798,,,0,28,BVIEW_tracked_3d_object,0.32352877051968576,-0.655029542383969,0.4590587611801704
212,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.878629+01:00,0.9551834541947039,,37799,,,2,28,BVIEW_tracked_3d_object,0.40149251760239474,-0.6590349329548046,0.4411213756201073
213,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:23.889793+01:00,0.5479806697815999,,37800,,,2,28,BVIEW_tracked_3d_object,0.4437916398827595,-0.6605792573265059,0.4315643061332681
214,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:23.899645+01:00,0.947530860400582,,37801,,,2,28,BVIEW_tracked_3d_object,0.4782730950289103,-0.6725983081751642,0.42466111374382703
215,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:23.913404+01:00,1.0363603060863416,,37802,,,2,28,BVIEW_tracked_3d_object,0.5118174011052996,-0.6550774302597553,0.40876943301398816
216,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:23.930003+01:00,0.37302891370635255,,37803,,,2,28,BVIEW_tracked_3d_object,0.5656090933957147,-0.6619998044294558,0.3900301058844327
217,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}                ",2020-11-11T11:55:23.949799+01:00,1.8313311820714102,,37804,,,3,28,BVIEW_tracked_3d_object,0.588469499763114,-0.6627620434109093,0.37359264834310074
218,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 4}               ",2020-11-11T11:55:23.957852+01:00,0.3509022104753083,,37805,,,2,28,BVIEW_tracked_3d_object,0.6208532230678379,-0.6712351148804553,0.34894008743659344
219,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:23.998279+01:00,0.3868269070367336,,37806,,,2,28,BVIEW_tracked_3d_object,0.6598527836504788,-0.6708109869187807,0.32617749904579285
220,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 8, ""cam_vid_id_2469"": 2}               ",2020-11-11T11:55:24.012850+01:00,0.37151855140311746,,37807,,,2,28,BVIEW_tracked_3d_object,0.6850202395976183,-0.6794213162218226,0.29637142823164586
221,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": 0, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:24.034916+01:00,1.7719970402094474,,37808,,,2,28,BVIEW_tracked_3d_object,0.729687198595817,-0.6708693126869084,0.28021722791073256
222,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.128163+01:00,0.32270524496397013,,37809,,,2,28,BVIEW_tracked_3d_object,0.7644607073553721,-0.6579193932696638,0.25639741107998887
223,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.148126+01:00,0.32270524496397013,,37810,,,0,28,BVIEW_tracked_3d_object,0.7644607073553721,-0.6579193932696638,0.25639741107998887
224,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 5, ""cam_vid_id_2469"": 5}               ",2020-11-11T11:55:24.179911+01:00,0.10270290311234914,,37811,,,2,28,BVIEW_tracked_3d_object,0.8153897246733528,-0.6387216085404842,0.21425515634474698
225,"{""cam_vid_id_2464"": 1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 5}               ",2020-11-11T11:55:24.214369+01:00,0.8842885302315762,,37812,,,2,28,BVIEW_tracked_3d_object,0.8733230365892454,-0.6457209122866281,0.19109386007195692
226,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.231232+01:00,0.8842885302315762,,37813,,,0,28,BVIEW_tracked_3d_object,0.8733230365892454,-0.6457209122866281,0.19109386007195692
227,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.249772+01:00,0.8842885302315762,,37814,,,0,28,BVIEW_tracked_3d_object,0.8733230365892454,-0.6457209122866281,0.19109386007195692
228,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 4, ""cam_vid_id_2469"": -1}               ",2020-11-11T11:55:24.265939+01:00,1.1883990931681772,,37815,,,2,28,BVIEW_tracked_3d_object,0.8904203026868394,-0.6301721260579571,0.1760315849729786
229,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": -1}             ",2020-11-11T11:55:24.279505+01:00,1.1883990931681772,,37816,,,0,28,BVIEW_tracked_3d_object,0.8904203026868394,-0.6301721260579571,0.1760315849729786
230,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 3}                ",2020-11-11T11:55:24.295458+01:00,0.613773376465298,,37817,,,3,28,BVIEW_tracked_3d_object,0.892776675101958,-0.6287712169367926,0.17417580748279643
231,"{""cam_vid_id_2464"": 0, ""cam_vid_id_2466"": -1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.305722+01:00,0.05835898659674209,,37818,,,2,28,BVIEW_tracked_3d_object,0.8922742240543181,-0.6276737098587908,0.17335583928851628
232,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 1}               ",2020-11-11T11:55:24.319189+01:00,1.3472925653369083,,37819,,,2,28,BVIEW_tracked_3d_object,0.8922821069741913,-0.6271107034538573,0.17273022901523927
233,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 2, ""cam_vid_id_2469"": 3}               ",2020-11-11T11:55:24.366320+01:00,0.4451582410070507,,37820,,,2,28,BVIEW_tracked_3d_object,0.8926703575097554,-0.6243219727385712,0.17268072224430028
234,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.385815+01:00,0.49739244228911056,,37821,,,2,28,BVIEW_tracked_3d_object,0.8875295127518933,-0.6290344337557909,0.17293263418899826
235,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.404969+01:00,1.417760501423734,,37822,,,2,28,BVIEW_tracked_3d_object,0.8910376049168479,-0.6309187764715568,0.17515141040239418
236,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.414271+01:00,0.9606157082403596,,37823,,,2,28,BVIEW_tracked_3d_object,0.8911461776392219,-0.6302617076736662,0.17556100726492754
237,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 3, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.424767+01:00,0.5594291959920796,,37824,,,2,28,BVIEW_tracked_3d_object,0.888062952131032,-0.6313030945332959,0.1728894495310431
238,"{""cam_vid_id_2464"": -1, ""cam_vid_id_2466"": 1, ""cam_vid_id_2469"": 0}               ",2020-11-11T11:55:24.434873+01:00,1.488589298646925,,37825,,,2,28,BVIEW_tracked_3d_object,0.8924615927941862,-0.6253072338193091,0.17230368573452273
